Sale_ID,Date_ID,Product_ID,Doctor_ID,Distributor_ID,Territory_ID,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit
S011587,20250808,P009,D0035,DT0055,T023,100,35.48,72.14,3475.86,2337.0,1138.86
S011588,20250125,P030,D0144,DT0059,T013,355,74.96,1643.19,24967.61,15027.15,9940.46
S011589,20240803,P041,D0222,DT0054,T008,300,155.11,621.34,45911.66,24498.0,21413.66
S011590,20241015,P021,D0285,DT0086,T021,90,80.9,546.59,6734.41,5585.4,1149.01
S011591,20231006,P039,D0200,DT0022,T007,147,411.66,1277.19,59236.83,31174.29,28062.54
S011592,20250227,P006,D0046,DT0071,T012,506,54.95,1873.75,25930.95,12007.38,13923.57
S011593,20240418,P034,D0174,DT0073,T014,102,146.26,745.29,14173.23,7057.38,7115.85
S011594,20251110,P039,D0199,DT0024,T023,111,417.19,2275.83,44032.26,23539.77,20492.49
S011595,20240126,P022,D0107,DT0052,T018,525,152.85,480.72,79765.53,37926.0,41839.53
S011596,20250810,P017,D0088,DT0066,T021,137,130.09,125.97,17696.36,7363.75,10332.61
S011597,20231116,P013,D0286,DT0044,T010,288,49.78,816.29,13520.35,7796.16,5724.19
S011598,20240213,P014,D0068,DT0089,T030,63,130.79,405.91,7833.86,4071.06,3762.8
S011599,20230714,P022,D0101,DT0069,T015,584,158.3,3919.65,88527.55,42188.16,46339.39
S011600,20230926,P028,D0133,DT0012,T005,148,269.45,480.9,39397.7,23135.36,16262.34
S011601,20240208,P010,D0030,DT0017,T014,46,164.14,515.23,7035.21,3405.38,3629.83
S011602,20251128,P039,D0186,DT0078,T010,72,422.1,1596.07,28795.13,15269.04,13526.09
S011603,20240530,P016,D0098,DT0072,T027,502,133.72,3201.51,63925.93,30401.12,33524.81
S011604,20240529,P020,D0098,DT0096,T026,612,103.87,1217.51,62350.93,30753.0,31597.93
S011605,20230216,P005,D0015,DT0056,T022,198,78.62,369.49,15197.27,10210.86,4986.41
S011606,20250509,P021,D0118,DT0031,T008,123,82.6,322.67,9837.13,7633.38,2203.75
S011607,20251030,P008,D0029,DT0099,T016,11,739.16,163.31,7967.45,4508.68,3458.77
S011608,20250813,P043,D0288,DT0043,T012,40,806.96,823.34,31455.06,17650.0,13805.06
S011609,20250824,P013,D0057,DT0031,T016,214,48.31,168.41,10169.93,5792.98,4376.95
S011610,20251013,P021,D0120,DT0021,T024,268,85.5,1818.13,21095.87,16632.08,4463.79
S011611,20230222,P031,D0297,DT0056,T016,69,135.54,197.47,9154.79,4782.39,4372.4
S011612,20230605,P025,D0262,DT0092,T030,68,105.66,419.34,6765.54,3158.6,3606.94
S011613,20240103,P005,D0255,DT0061,T014,45,83.11,194.32,3545.63,2320.65,1224.98
S011614,20251111,P045,D0222,DT0034,T008,116,64.73,220.58,7288.1,4274.6,3013.5
S011615,20250314,P037,D0296,DT0032,T030,131,35.06,83.9,4508.96,2432.67,2076.29
S011616,20250630,P034,D0166,DT0032,T009,638,138.53,1706.18,86675.96,44143.22,42532.74
S011617,20240911,P003,D0012,DT0012,T012,300,131.68,621.14,38882.86,20565.0,18317.86
S011618,20250424,P044,D0209,DT0014,T018,733,38.99,656.27,27923.4,16272.6,11650.8
S011619,20240315,P040,D0188,DT0056,T013,136,957.51,2923.14,127298.22,75048.88,52249.34
S011620,20250714,P004,D0004,DT0049,T012,442,76.28,2263.06,31452.7,20791.68,10661.02
S011621,20240723,P033,D0151,DT0038,T021,369,157.06,2677.2,55277.94,33088.23,22189.71
S011622,20251203,P034,D0171,DT0044,T010,192,141.12,1666.54,25428.5,13284.48,12144.02
S011623,20230902,P035,D0169,DT0059,T021,312,177.27,3071.03,52237.21,34282.56,17954.65
S011624,20231217,P030,D0136,DT0054,T014,274,75.61,780.77,19936.37,11598.42,8337.95
S011625,20241210,P020,D0092,DT0071,T011,292,99.35,2112.94,26897.26,14673.0,12224.26
S011626,20250820,P004,D0014,DT0017,T016,767,73.94,2147.52,54564.46,36079.68,18484.78
S011627,20231129,P021,D0111,DT0094,T015,112,86.03,462.96,9172.4,6950.72,2221.68
S011628,20251206,P004,D0018,DT0013,T003,675,73.49,2001.46,47604.29,31752.0,15852.29
S011629,20241031,P004,D0002,DT0008,T005,287,75.17,763.07,20810.72,13500.48,7310.24
S011630,20250825,P037,D0178,DT0097,T019,70,35.44,69.19,2411.61,1299.9,1111.71
S011631,20231021,P020,D0097,DT0089,T023,356,99.09,2500.71,32775.33,17889.0,14886.33
S011632,20240125,P011,D0062,DT0073,T024,215,113.69,1708.81,22734.54,13413.85,9320.69
S011633,20240625,P007,D0033,DT0017,T003,26,830.2,570.51,21014.69,9877.92,11136.77
S011634,20240326,P002,D0005,DT0099,T007,25,296.75,206.72,7212.03,4624.75,2587.28
S011635,20240224,P014,D0067,DT0008,T014,567,132.6,1593.1,73591.1,36639.54,36951.56
S011636,20231008,P007,D0037,DT0098,T029,82,835.86,2542.15,65998.37,31153.44,34844.93
S011637,20230912,P025,D0280,DT0024,T022,44,108.32,104.5,4661.58,2043.8,2617.78
S011638,20230701,P028,D0141,DT0097,T013,156,283.1,2791.09,41372.51,24385.92,16986.59
S011639,20240125,P020,D0076,DT0080,T004,290,103.76,497.76,29592.64,14572.5,15020.14
S011640,20251008,P006,D0033,DT0081,T003,760,54.8,1363.43,40284.57,18034.8,22249.77
S011641,20250110,P011,D0065,DT0073,T007,563,115.52,3416.25,61621.51,35125.57,26495.94
S011642,20240806,P011,D0284,DT0076,T006,588,109.05,4015.85,60105.55,36685.32,23420.23
S011643,20230528,P032,D0169,DT0081,T003,563,38.79,1294.08,20544.69,13934.25,6610.44
S011644,20251202,P011,D0067,DT0014,T011,171,113.58,240.24,19181.94,10668.69,8513.25
S011645,20240124,P023,D0102,DT0055,T024,49,152.19,279.55,7177.76,4073.37,3104.39
S011646,20251105,P028,D0140,DT0035,T030,91,281.98,170.48,25489.7,14225.12,11264.58
S011647,20241113,P010,D0026,DT0058,T005,188,161.83,1996.55,28427.49,13917.64,14509.85
S011648,20240206,P003,D0013,DT0096,T014,354,135.62,2765.56,45243.92,24266.7,20977.22
S011649,20251209,P020,D0091,DT0060,T030,44,102.78,6.27,4516.05,2211.0,2305.05
S011650,20250728,P042,D0206,DT0016,T027,97,179.88,260.73,17187.63,9312.0,7875.63
S011651,20250716,P038,D0191,DT0029,T026,214,63.73,359.49,13278.73,8600.66,4678.07
S011652,20250917,P010,D0031,DT0021,T006,304,159.48,280.3,48201.62,22505.12,25696.5
S011653,20250527,P043,D0257,DT0064,T025,70,832.83,2066.72,56231.38,30887.5,25343.88
S011654,20231018,P037,D0259,DT0076,T009,243,36.88,645.73,8316.11,4512.51,3803.6
S011655,20240625,P037,D0269,DT0018,T012,491,36.69,1339.98,16674.81,9117.87,7556.94
S011656,20250909,P039,D0178,DT0033,T019,88,423.47,821.88,36443.48,18662.16,17781.32
S011657,20250625,P027,D0135,DT0081,T024,16,309.31,321.23,4627.73,2349.92,2277.81
S011658,20250414,P020,D0086,DT0038,T023,365,105.32,2931.47,35510.33,18341.25,17169.08
S011659,20230907,P030,D0141,DT0080,T013,251,75.8,1500.73,17525.07,10624.83,6900.24
S011660,20250118,P022,D0296,DT0065,T030,469,157.12,3949.24,69740.04,33880.56,35859.48
S011661,20230614,P046,D0265,DT0002,T012,437,156.59,4610.77,63819.06,33517.9,30301.16
S011662,20240207,P006,D0048,DT0035,T009,496,55.93,985.19,26756.09,11770.08,14986.01
S011663,20241007,P028,D0133,DT0078,T002,79,266.07,147.92,20871.61,12349.28,8522.33
S011664,20250523,P050,D0248,DT0067,T017,117,38.07,230.75,4223.44,2558.79,1664.65
S011665,20241027,P008,D0044,DT0059,T013,80,734.68,4262.89,54511.51,32790.4,21721.11
S011666,20251207,P030,D0145,DT0041,T001,168,75.43,943.59,11728.65,7111.44,4617.21
S011667,20250828,P039,D0180,DT0064,T001,44,410.98,394.81,17688.31,9331.08,8357.23
S011668,20230710,P033,D0161,DT0066,T016,342,164.11,158.22,55967.4,30667.14,25300.26
S011669,20240714,P003,D0268,DT0012,T018,274,135.15,206.07,36825.03,18782.7,18042.33
S011670,20240908,P025,D0125,DT0085,T013,83,104.0,348.97,8283.03,3855.35,4427.68
S011671,20231119,P023,D0104,DT0047,T021,57,155.73,494.74,8381.87,4738.41,3643.46
S011672,20251010,P010,D0029,DT0009,T016,571,159.71,205.8,90988.61,42271.13,48717.48
S011673,20230106,P044,D0223,DT0093,T026,581,40.01,258.59,22987.22,12898.2,10089.02
S011674,20231112,P014,D0056,DT0090,T010,133,125.36,1188.85,15484.03,8594.46,6889.57
S011675,20240312,P031,D0162,DT0053,T028,335,135.93,2250.07,43286.48,23218.85,20067.63
S011676,20241219,P034,D0153,DT0013,T020,144,146.29,1185.8,19879.96,9963.36,9916.6
S011677,20230129,P006,D0049,DT0058,T029,137,51.89,230.84,6878.09,3251.01,3627.08
S011678,20250123,P010,D0283,DT0037,T002,350,164.64,968.61,56655.39,25910.5,30744.89
S011679,20250618,P039,D0192,DT0045,T017,23,409.75,495.79,8928.46,4877.61,4050.85
S011680,20240819,P014,D0075,DT0085,T022,325,132.14,1256.7,41688.8,21001.5,20687.3
S011681,20230925,P020,D0079,DT0063,T019,321,103.46,12.52,33198.14,16130.25,17067.89
S011682,20241112,P004,D0016,DT0072,T006,467,76.98,1441.39,34508.27,21967.68,12540.59
S011683,20230818,P016,D0083,DT0096,T002,658,126.11,2688.13,80292.25,39848.48,40443.77
S011684,20230909,P017,D0297,DT0049,T016,608,123.43,3254.82,71790.62,32680.0,39110.62
S011685,20240414,P008,D0039,DT0011,T019,59,737.47,1567.46,41943.27,24182.92,17760.35
S011686,20230321,P041,D0299,DT0030,T020,186,155.51,243.2,28681.66,15188.76,13492.9
S011687,20250803,P023,D0122,DT0047,T004,101,161.74,45.57,16290.17,8396.13,7894.04
S011688,20240811,P020,D0095,DT0018,T012,388,102.63,3020.17,36800.27,19497.0,17303.27
S011689,20241020,P016,D0094,DT0046,T021,396,134.67,3508.7,49820.62,23981.76,25838.86
S011690,20250101,P033,D0154,DT0025,T021,208,154.5,2433.73,29702.27,18651.36,11050.91
S011691,20240326,P041,D0206,DT0069,T010,43,156.72,507.78,6231.18,3511.38,2719.8
S011692,20250914,P006,D0044,DT0087,T013,379,52.72,907.69,19073.19,8993.67,10079.52
S011693,20230528,P037,D0190,DT0024,T013,257,36.01,39.74,9214.83,4772.49,4442.34
S011694,20250416,P023,D0108,DT0016,T021,52,161.87,172.34,8244.9,4322.76,3922.14
S011695,20241114,P039,D0262,DT0035,T030,63,431.51,1193.02,25992.11,13360.41,12631.7
S011696,20241122,P003,D0299,DT0089,T020,113,134.12,23.88,15131.68,7746.15,7385.53
S011697,20250730,P014,D0070,DT0092,T024,642,131.08,429.89,83723.47,41486.04,42237.43
S011698,20240907,P022,D0278,DT0067,T029,147,153.5,1007.11,21557.39,10619.28,10938.11
S011699,20240720,P005,D0003,DT0100,T003,39,83.87,35.42,3235.51,2011.23,1224.28
S011700,20250921,P006,D0050,DT0087,T022,579,52.59,1684.91,28764.7,13739.67,15025.03
S011701,20250424,P039,D0195,DT0065,T027,13,407.74,202.64,5097.98,2756.91,2341.07
S011702,20230824,P010,D0031,DT0016,T006,498,164.13,4196.01,77540.73,36866.94,40673.79
S011703,20250214,P050,D0231,DT0029,T029,304,38.71,743.81,11024.03,6648.48,4375.55
S011704,20241113,P010,D0040,DT0056,T013,656,158.49,8189.6,95779.84,48563.68,47216.16
S011705,20240127,P029,D0126,DT0040,T016,372,51.11,556.36,18456.56,13139.04,5317.52
S011706,20230208,P034,D0292,DT0056,T019,171,143.13,166.56,24308.67,11831.49,12477.18
S011707,20250316,P014,D0063,DT0038,T009,698,127.74,7055.28,82107.24,45104.76,37002.48
S011708,20240120,P044,D0219,DT0021,T020,312,40.19,138.81,12400.47,6926.4,5474.07
S011709,20230423,P010,D0030,DT0037,T014,338,158.77,1727.08,51937.18,25022.14,26915.04
S011710,20240906,P041,D0252,DT0018,T018,211,151.82,1393.67,30640.35,17230.26,13410.09
S011711,20230910,P046,D0226,DT0030,T001,410,157.31,1469.77,63027.33,31447.0,31580.33
S011712,20230311,P006,D0032,DT0064,T023,67,55.03,101.83,3585.18,1589.91,1995.27
S011713,20250928,P040,D0181,DT0076,T003,12,981.99,678.96,11104.92,6621.96,4482.96
S011714,20240919,P006,D0037,DT0036,T020,62,52.94,37.62,3244.66,1471.26,1773.4
S011715,20250630,P003,D0001,DT0015,T006,587,134.42,4758.32,74146.22,40238.85,33907.37
S011716,20240310,P014,D0267,DT0098,T005,763,128.07,2554.51,95162.9,49305.06,45857.84
S011717,20240302,P031,D0155,DT0078,T015,208,146.56,916.27,29568.21,14416.48,15151.73
S011718,20250928,P020,D0292,DT0017,T003,115,104.98,335.03,11737.67,5778.75,5958.92
S011719,20230624,P011,D0051,DT0048,T008,583,112.46,2073.04,63491.14,36373.37,27117.77
S011720,20240130,P050,D0240,DT0017,T029,308,38.49,120.45,11734.47,6735.96,4998.51
S011721,20230424,P003,D0010,DT0022,T016,149,131.68,381.18,19239.14,10213.95,9025.19
S011722,20250108,P015,D0068,DT0036,T030,119,101.95,581.09,11550.96,9047.57,2503.39
S011723,20230322,P003,D0016,DT0096,T018,451,131.3,334.09,58882.21,30916.05,27966.16
S011724,20240227,P007,D0272,DT0014,T021,60,887.56,1877.77,51375.83,22795.2,28580.63
S011725,20240812,P017,D0097,DT0067,T023,35,133.07,265.09,4392.36,1881.25,2511.11
S011726,20240229,P016,D0095,DT0069,T012,90,131.08,807.48,10989.72,5450.4,5539.32
S011727,20240715,P026,D0143,DT0063,T005,69,101.59,336.81,6672.9,4887.96,1784.94
S011728,20250829,P022,D0115,DT0016,T025,614,149.22,5946.29,85674.79,44355.36,41319.43
S011729,20230517,P014,D0053,DT0066,T011,450,126.66,2651.58,54345.42,29079.0,25266.42
S011730,20240705,P006,D0293,DT0078,T010,306,56.03,458.82,16686.36,7261.38,9424.98
S011731,20231111,P020,D0265,DT0010,T012,104,99.7,102.81,10265.99,5226.0,5039.99
S011732,20230101,P020,D0079,DT0092,T025,346,104.86,824.19,35457.37,17386.5,18070.87
S011733,20251023,P022,D0125,DT0001,T013,287,158.1,629.8,44744.9,20732.88,24012.02
S011734,20230524,P044,D0201,DT0100,T009,613,39.02,1736.99,22182.27,13608.6,8573.67
S011735,20231002,P033,D0276,DT0062,T009,265,160.42,3271.97,39239.33,23762.55,15476.78
S011736,20250303,P030,D0150,DT0001,T012,349,71.76,441.41,24602.83,14773.17,9829.66
S011737,20230315,P033,D0166,DT0065,T009,240,161.97,2144.37,36728.43,21520.8,15207.63
S011738,20251107,P050,D0245,DT0022,T007,256,38.91,372.71,9588.25,5598.72,3989.53
S011739,20230919,P026,D0275,DT0012,T018,440,107.41,2280.04,44980.36,31169.6,13810.76
S011740,20250704,P044,D0209,DT0088,T018,769,38.23,2065.84,27333.03,17071.8,10261.23
S011741,20250715,P017,D0262,DT0036,T030,149,133.06,1504.07,18321.87,8008.75,10313.12
S011742,20230115,P038,D0186,DT0094,T010,214,60.49,578.01,12366.85,8600.66,3766.19
S011743,20241130,P021,D0253,DT0086,T030,302,81.43,333.91,24257.95,18742.12,5515.83
S011744,20250117,P006,D0034,DT0072,T003,513,52.59,1215.94,25762.73,12173.49,13589.24
S011745,20240222,P040,D0185,DT0048,T017,23,1011.14,948.67,22307.55,12692.09,9615.46
S011746,20240319,P040,D0186,DT0094,T010,22,959.87,583.57,20533.57,12140.26,8393.31
S011747,20240518,P008,D0049,DT0002,T029,86,771.87,4453.9,61926.92,35249.68,26677.24
S011748,20251110,P040,D0200,DT0014,T007,134,1012.99,8322.58,127418.08,73945.22,53472.86
S011749,20250827,P006,D0045,DT0029,T023,594,51.83,2298.89,28488.13,14095.62,14392.51
S011750,20230629,P036,D0269,DT0071,T012,86,245.25,71.57,21019.93,12359.06,8660.87
S011751,20241130,P022,D0257,DT0030,T025,210,157.93,1417.91,31747.39,15170.4,16576.99
S011752,20240716,P003,D0018,DT0083,T003,558,131.72,2524.02,70975.74,38250.9,32724.84
S011753,20250919,P037,D0185,DT0032,T017,464,35.48,5.01,16457.71,8616.48,7841.23
S011754,20240826,P039,D0255,DT0011,T014,132,413.49,1572.15,53008.53,27993.24,25015.29
S011755,20240617,P041,D0202,DT0081,T006,241,149.54,2687.17,33351.97,19680.06,13671.91
S011756,20230622,P033,D0267,DT0063,T004,423,161.19,160.19,68023.18,37930.41,30092.77
S011757,20251220,P013,D0272,DT0089,T027,640,46.44,129.53,29592.07,17324.8,12267.27
S011758,20250417,P007,D0026,DT0001,T016,81,873.72,5457.28,65314.04,30773.52,34540.52
S011759,20240306,P035,D0166,DT0092,T009,167,168.71,579.35,27595.22,18349.96,9245.26
S011760,20240917,P026,D0132,DT0054,T023,175,105.19,516.21,17892.04,12397.0,5495.04
S011761,20231205,P018,D0079,DT0026,T012,213,36.24,18.53,7700.59,4068.3,3632.29
S011762,20240726,P044,D0224,DT0024,T022,696,38.43,872.45,25874.83,15451.2,10423.63
S011763,20250628,P014,D0057,DT0052,T016,260,133.73,1373.64,33396.16,16801.2,16594.96
S011764,20250915,P041,D0207,DT0097,T019,32,146.93,147.44,4554.32,2613.12,1941.2
S011765,20251117,P050,D0240,DT0054,T029,569,39.21,1640.08,20670.41,12444.03,8226.38
S011766,20230830,P004,D0300,DT0066,T021,177,73.35,624.35,12358.6,8326.08,4032.52
S011767,20250322,P013,D0075,DT0024,T022,131,47.13,291.53,5882.5,3546.17,2336.33
S011768,20240912,P026,D0264,DT0054,T012,502,100.54,3476.23,46994.85,35561.68,11433.17
S011769,20230517,P010,D0050,DT0085,T022,412,167.94,2992.6,66198.68,30500.36,35698.32
S011770,20240904,P034,D0158,DT0068,T026,163,144.62,965.86,22607.2,11277.97,11329.23
S011771,20241213,P005,D0008,DT0067,T026,197,79.26,851.48,14762.74,10159.29,4603.45
S011772,20241213,P038,D0199,DT0072,T003,265,63.88,526.79,16401.41,10650.35,5751.06
S011773,20241230,P003,D0011,DT0069,T025,253,133.56,1055.12,32735.56,17343.15,15392.41
S011774,20240628,P017,D0080,DT0032,T001,497,129.22,1327.75,62894.59,26713.75,36180.84
S011775,20230101,P002,D0005,DT0099,T007,19,302.82,181.83,5571.75,3514.81,2056.94
S011776,20250308,P001,D0004,DT0071,T012,33,602.96,123.36,19774.32,11527.23,8247.09
S011777,20241117,P033,D0155,DT0006,T015,500,159.22,1694.49,77915.51,44835.0,33080.51
S011778,20240214,P002,D0287,DT0006,T013,9,312.59,56.38,2756.93,1664.91,1092.02
S011779,20250613,P026,D0128,DT0050,T013,246,107.52,541.94,25907.98,17426.64,8481.34
S011780,20250730,P040,D0186,DT0090,T010,113,962.31,4859.21,103881.82,62356.79,41525.03
S011781,20250421,P032,D0175,DT0060,T003,88,38.15,121.97,3235.23,2178.0,1057.23
S011782,20250531,P014,D0069,DT0093,T014,756,132.91,1449.48,99030.48,48852.72,50177.76
S011783,20250529,P026,D0271,DT0054,T017,67,103.32,152.8,6769.64,4746.28,2023.36
S011784,20230607,P018,D0086,DT0060,T023,264,35.84,424.64,9037.12,5042.4,3994.72
S011785,20251103,P044,D0219,DT0027,T004,681,40.66,632.39,27057.07,15118.2,11938.87
S011786,20250501,P006,D0294,DT0062,T024,677,53.67,1403.94,34930.65,16065.21,18865.44
S011787,20250921,P006,D0045,DT0064,T023,623,52.08,1099.87,31345.97,14783.79,16562.18
S011788,20250522,P042,D0218,DT0099,T012,16,183.18,94.87,2836.01,1536.0,1300.01
S011789,20240226,P024,D0119,DT0052,T021,139,208.09,1219.34,27705.17,11776.08,15929.09
S011790,20240717,P003,D0023,DT0056,T022,107,140.16,548.33,14448.79,7334.85,7113.94
S011791,20250902,P004,D0014,DT0020,T016,392,77.23,959.26,29314.9,18439.68,10875.22
S011792,20240714,P050,D0228,DT0034,T026,298,37.82,670.08,10600.28,6517.26,4083.02
S011793,20240721,P039,D0186,DT0094,T010,32,430.69,370.98,13411.1,6786.24,6624.86
S011794,20250411,P010,D0029,DT0088,T016,512,161.9,3805.49,79087.31,37903.36,41183.95
S011795,20240503,P045,D0206,DT0044,T010,108,61.35,303.39,6322.41,3979.8,2342.61
S011796,20250719,P040,D0192,DT0040,T017,98,981.05,2608.42,93534.48,54079.34,39455.14
S011797,20250401,P050,D0248,DT0097,T017,290,38.1,371.83,10677.17,6342.3,4334.87
S011798,20240902,P041,D0267,DT0012,T005,97,152.64,275.95,14530.13,7921.02,6609.11
S011799,20240601,P004,D0252,DT0096,T018,646,74.5,3244.92,44882.08,30387.84,14494.24
S011800,20250721,P037,D0177,DT0096,T008,433,37.42,1131.12,15071.74,8040.81,7030.93
S011801,20250103,P022,D0105,DT0061,T017,254,157.86,479.73,39616.71,18348.96,21267.75
S011802,20251125,P004,D0021,DT0078,T010,348,77.96,66.49,27063.59,16369.92,10693.67
S011803,20241020,P050,D0246,DT0011,T004,612,39.24,387.88,23627.0,13384.44,10242.56
S011804,20250124,P022,D0110,DT0019,T003,347,156.25,3159.66,51059.09,25067.28,25991.81
S011805,20230409,P004,D0001,DT0022,T006,675,72.85,2270.92,46902.83,31752.0,15150.83
S011806,20240503,P004,D0018,DT0062,T003,402,78.24,852.72,30599.76,18910.08,11689.68
S011807,20230614,P032,D0155,DT0078,T015,192,37.63,321.69,6903.27,4752.0,2151.27
S011808,20251031,P030,D0144,DT0087,T013,36,73.72,177.71,2476.21,1523.88,952.33
S011809,20230305,P020,D0098,DT0093,T026,608,97.71,2793.11,56614.57,30552.0,26062.57
S011810,20241207,P033,D0160,DT0070,T016,117,160.85,55.42,18764.03,10491.39,8272.64
S011811,20240716,P012,D0068,DT0076,T030,204,92.84,556.37,18382.99,13466.04,4916.95
S011812,20250901,P043,D0215,DT0093,T017,108,801.54,6344.58,80221.74,47655.0,32566.74
S011813,20240107,P014,D0060,DT0030,T023,229,135.27,432.25,30544.58,14797.98,15746.6
S011814,20231230,P044,D0213,DT0023,T003,712,40.15,1921.31,26665.49,15806.4,10859.09
S011815,20250203,P022,D0124,DT0030,T010,716,156.29,1997.06,109906.58,51723.84,58182.74
S011816,20240420,P003,D0012,DT0001,T012,167,139.1,1530.49,21699.21,11447.85,10251.36
S011817,20251207,P050,D0248,DT0099,T017,425,37.33,577.29,15287.96,9294.75,5993.21
S011818,20230623,P034,D0171,DT0094,T010,385,138.09,2000.88,51163.77,26638.15,24525.62
S011819,20241008,P007,D0045,DT0034,T018,75,881.94,4994.12,61151.38,28494.0,32657.38
S011820,20251027,P010,D0041,DT0076,T009,385,167.96,1115.38,63549.22,28501.55,35047.67
S011821,20241111,P030,D0296,DT0057,T017,396,75.75,2045.0,27952.0,16762.68,11189.32
S011822,20241023,P006,D0037,DT0076,T020,63,53.37,5.57,3356.74,1494.99,1861.75
S011823,20241223,P006,D0032,DT0015,T023,287,52.93,810.92,14379.99,6810.51,7569.48
S011824,20240813,P041,D0206,DT0094,T010,313,150.83,1610.77,45599.02,25559.58,20039.44
S011825,20230511,P004,D0003,DT0008,T002,113,76.34,84.66,8541.76,5315.52,3226.24
S011826,20250114,P022,D0266,DT0091,T007,143,157.56,1286.23,21244.85,10330.32,10914.53
S011827,20250826,P021,D0121,DT0054,T026,112,84.91,479.93,9029.99,6950.72,2079.27
S011828,20250121,P038,D0178,DT0091,T016,132,59.52,71.02,7785.62,5305.08,2480.54
S011829,20241208,P010,D0026,DT0002,T005,213,167.43,108.6,35553.99,15768.39,19785.6
S011830,20231128,P039,D0193,DT0079,T019,131,425.05,1578.02,54103.53,27781.17,26322.36
S011831,20240110,P023,D0113,DT0085,T019,75,153.77,649.53,10883.22,6234.75,4648.47
S011832,20231029,P009,D0038,DT0023,T027,159,34.84,80.58,5458.98,3715.83,1743.15
S011833,20250706,P006,D0027,DT0077,T016,719,52.73,1921.66,35991.21,17061.87,18929.34
S011834,20250704,P022,D0124,DT0006,T010,627,148.61,2131.19,91047.28,45294.48,45752.8
S011835,20240801,P029,D0140,DT0089,T030,323,48.15,936.13,14616.32,11408.36,3207.96
S011836,20240408,P044,D0225,DT0080,T019,442,37.94,1042.7,15726.78,9812.4,5914.38
S011837,20240901,P029,D0150,DT0055,T001,366,51.16,421.25,18303.31,12927.12,5376.19
S011838,20250716,P050,D0237,DT0098,T005,137,37.54,405.55,4737.43,2996.19,1741.24
S011839,20251112,P014,D0051,DT0037,T008,383,134.57,2687.15,48853.16,24749.46,24103.7
S011840,20240503,P006,D0044,DT0087,T013,415,54.25,142.28,22371.47,9847.95,12523.52
S011841,20240127,P046,D0249,DT0080,T013,112,153.62,1086.66,16118.78,8590.4,7528.38
